Name,Synonyms,SMILES
2-Methyl-6-(phenylethynyl)pyridine,"2-Methyl-6-(phenylethynyl)pyridine|96206-92-7|6-Methyl-2-(phenylethynyl)pyridine|CHEBI:64159|DTXSID7042564|Pyridine, 6-methyl-2-(phenylethynyl)-|MPEP cpd|DTXCID7023982|MPEP|2-methyl-6-(2-phenylethynyl)pyridine|Pyridine, 2-methyl-6-(phenylethynyl)-|7VC0YVI27Y|CHEMBL66654|2-methyl-6-(phenylethynyl)-pyridine|Tocris-1212|MPEP?|Lopac-M-5435|UNII-7VC0YVI27Y|Lopac0_000738|MLS006011229|SCHEMBL103061|2-Picoline, 6-phenylethynyl-|GTPL1426|2-Methyl-6-phenylethynyl-pyridine|GLXC-05143|HMS3651F13|HMS3884D18|ALBB-016135|BCP05962|EX-A5620|2-methyl-6-(phenyl-ethynyl)pyridine|BDBM50084137|HY-14609A|MFCD03787983|s2809|6-methyl-2-(2-phenylethynyl)pyridine|AKOS006275850|CCG-204823|CS-0794|FM66689|SDCCGSBI-0050716.P002|NCGC00015682-01|NCGC00015682-02|NCGC00015682-03|NCGC00015682-04|NCGC00015682-05|NCGC00015682-13|NCGC00025044-01|NCGC00025044-02|NCGC00025044-03|2-Methyl-6-phenylethynyl-pyridine(MPEP)|SMR004702989|[3H]-2-methyl-6-(phenylethynyl)-pyridine|2-methyl-6-(phenylethynyl)pyridine (mpep)|SW219533-1|H11580|L000408|Q4596902|BRD-K60690191-001-03-3|BRD-K60690191-003-02-1|BRD-K60690191-003-09-6|F2167-5303",CC1=NC(=CC=C1)C#CC2=CC=CC=C2
3-(1-Methyl-1-oxido-2-pyrrolidinyl)pyridine,"63551-14-4|3-(1-Methyl-1-oxido-2-pyrrolidinyl)pyridine|Nicotine 1-N-oxide|3-(1-methyl-1-oxidopyrrolidin-1-ium-2-yl)pyridine|nicotine N(1')-oxide|Nicotine-1'-oxide|SNICOTINEN1OXIDE|1-methyl-2-(3-pyridyl)pyrrolidine 1-oxide|Nicotine 1'-N-oxide|3-(1-methyl-1-oxidopyrrolidin-2-yl)pyridine|1-methyl-2-(3-pyridyl)-2,3,4,5-tetrahydropyrrol-1-olate|(-)-Nicotine 1'-oxide|(1's,2's)-Nicotine-N'-oxide|Oxynicotin|nicotine 1'-oxide|1'-oxide Nicotine|3-(1-Methyl-1-oxido-2-pyrrolidinyl)pyridine #|trans-Nicotine-1'-oxide|3-(1-Methyl-2-pyrrolidinyl)pyridine, N-oxide|Pyridine, 3-(1-methyl-2-pyrrolidinyl)-, N-oxide, (2s)-|(-)-Nicotine 1'-N-oxide|SCHEMBL1538468|CHEBI:30734|DTXSID601262724|BCA02067|AKOS034834174|DA-56173|N-oxide-(1-Methyl-2-pyrrolidinyl)pyridine|DB-217568|NS00125161|N-oxide 3-(1-Methyl-2-pyrrolidinyl)pyridine|1-methyl-2-(pyridin-3-yl)pyrrolidin-1-ium-1-olate|(2S)-N-oxide 3-(1-methyl-2-pyrrolidinyl)-Pyridine|Q27113968|3-[(2S)-1-Methyl-1-oxido-pyrrolidin-1-ium-2-yl]pyridine",C[N+]1(CCCC1C2=CN=CC=C2)[O-]
2-(2-Pyrrolidinoethyl)pyridine,"2-(2-Pyrrolidinoethyl)Pyridine|654-627-5|6311-90-6|2-(2-pyrrolidin-1-ylethyl)pyridine|NSC-42644|Z3BYY2SD4K|2-(2-(pyrrolidin-1-yl)ethyl)pyridine|CHEMBL270595|2-(2-(1-Pyrrolidinyl)ethyl)pyridine|2-[2-(Pyrrolidin-1-yl)ethyl]pyridine|Pyridine, 2-(2-(1-pyrrolidinyl)ethyl)-|NSC42644|UNII-Z3BYY2SD4K|SCHEMBL868571|DTXSID60285694|OXEFHEYEQUISKC-UHFFFAOYSA-N|BDBM50372289|AKOS006243249|2-(2-Pyrrolidin-1-yl-ethyl)-pyridine|2-[2-(1-Pyrrolidinyl)ethyl]pyridine #|PD179693|pyridine, 2-[2-(N-pyrrolidinyl)ethyl]-",C1CCN(C1)CCC2=CC=CC=N2
4-(2-Pyrrolidinoethyl)pyridine,"4-(2-PYRROLIDINOETHYL)PYRIDINE|654-625-4|67580-65-8|4-[2-(pyrrolidin-1-yl)ethyl]pyridine|4-(2-Tetrahydro-1H-pyrrol-1-ylethyl)pyridine|4-(2-pyrrolidin-1-ylethyl)pyridine|4-(2-(pyrrolidin-1-yl)ethyl)pyridine|MLS000737070|CHEMBL405070|NSC-42776|NSC42776|YGK7RN9FSZ|SCHEMBL3993201|DTXSID30285782|HMS2752A23|BDBM50372345|STL324986|4-[2-(1-pyrrolidinyl)ethyl]pyridine|AKOS006227946|PD181599|pyridine, 4-[2-(N-pyrrolidinyl)ethyl]-|SMR000038089|Pyridine, 4-[2-(1-pyrrolidinyl)ethyl]-|DB-073903|CS-0366221|Z53116267",C1CCN(C1)CCC2=CC=NC=C2
"2-(pyridin-3-yl)-1H-1,3-benzodiazole","2-(pyridin-3-yl)-1H-1,3-benzodiazole|626-387-1|1137-67-3|2-(Pyridin-3-yl)-1H-benzo[d]imidazole|2-(3-Pyridyl)benzimidazole|2-pyridin-3-yl-1H-benzimidazole|2-(3-Pyridyl)-1H-benzimidazole|1H-Benzimidazole, 2-(3-pyridinyl)-|2-(3-Pyridinyl)-1H-benzimidazole|2-(3-Pyridyl)-Benzimidazole|2-Pyridin-3-yl-1H-benzoimidazole|MFCD00022665|CHEMBL83103|MLS000736696|Benzimidazole, 2-(3-pyridyl)-|2-(pyridin-3-yl)-1H-benzimidazole|2-Pyridin-3-Yl-1~{h}-Benzimidazole|SMR000178379|NSC62610|LDHA Inhibitor, 10|NCIOpen2_000049|MLS000553255|SCHEMBL1519746|DTXSID40289655|HMS2507G10|ALBB-017632|BDBM50078827|g 514|NSC-62610|STK729686|AKOS000275318|GS-5888|2-(3-Pyridyl)-1H-benzimidazole, 97%|PD021259|SY045485|DB-060540|CS-0064466|EU-0035673|NS00007675|EN300-48617|F11305|AE-848/30862034|SR-01000407186|SR-01000407186-1|Z50129785|F0349-4134|6SL",C1=CC=C2C(=C1)NC(=N2)C3=CN=CC=C3
"Pyridine, 4,4'-(1E)-1,2-ethenediylbis-","13362-78-2|trans-1,2-Bis(4-pyridyl)ethylene|Pyridine, 4,4'-(1E)-1,2-ethenediylbis-|trans-4,4'-Vinylenedipyridine|EINECS 236-432-3|DTXSID201014763|trans-1,2-Bis(4-pyridyl)ethene|trans4,4'Vinylenedipyridine|trans1,2Bis(4pyridyl)ethene|DTXCID30935114|Pyridine, 4,4'(1E)1,2ethenediylbis|236-432-3|4,4'-Vinylenedipyridine|1,2-Di(pyridin-4-yl)ethene|(E)-1,2-di(pyridin-4-yl)ethene|1,2-Di(4-pyridyl)ethylene|1135-32-6|1,2-Bis(4-pyridyl)ethylene|1,2-Di-4-pyridylethene|4-[(E)-2-pyridin-4-ylethenyl]pyridine|Pyridine, 4,4'-(1,2-ethenediyl)bis-|4-(4-Pyridylvinyl)pyridine|trans-1.2-Bis(4-pyridyl)ethylene|C12H10N2|CHEMBL67033|MLS000737950|Pyridine, 4,4'-(1,2-ethenediyl)bis-, (E)-|4-[(E)-2-pyridin-4-ylvinyl]pyridine|MFCD00006448|Pyridine,4,4'-(1,2-ethenediyl)bis-|4,4-vinylenedipyridine|1,2-bis(4-pyridyl)ethene|Pyridine, 4,4'-vinylenedi-|1,2-di-(4-pyridyl)ethylene|NSC11470|EINECS 214-491-6|NSC 11470|AI3-61802|Pyridine,4'-vinylenedi-|SCHEMBL107198|trans-4,4'-Dipyridylethylene|HMS1513I16|HMS2748A14|WLN: T6NJ D1U1- DT6NJ|BCP04301|trans-1,2-bis(4-pyridyl) ethylene|1,2-Di(4-pyridyl)ethylene, 97%|BDBM50279893|NSC-11470|Pyridine,4'-(1,2-ethenediyl)bis-|trans-1,2-bis (4-pyridyl) ethylene|AKOS000278338|AKOS025149311|Pyridine, 4,4'-Vinylenedi-, (E)-|4-[(E)-2-(4-pyridyl)vinyl]pyridine|IDI1_030070|pyridine, trans-4-(4-pyridylethenyl)-|NCGC00246917-01|DS-16057|SMR000033593|4-[(E)-2-(4-Pyridinyl)ethenyl]pyridine|CS-0173132|D0276|NS00045402|Pyridine, 4,4'-[(E)-1,2-ethenediyl]bis-|F10215|Pyridine, 4-(2-(pyridyl-4)ethenyl)-, trans-|SR-01000596921|4-[(1E)-2-(PYRIDIN-4-YL)ETHENYL]PYRIDINE|SR-01000596921-1|1,2-Bis(4-pyridyl)ethylene 4,4'-Vinylenedipyridine",C1=CN=CC=C1/C=C/C2=CC=NC=C2
4-[2-(1-Piperidinyl)ethyl]pyridine,"13450-67-4|Pyridine, 4-[2-(1-piperidinyl)ethyl]-|EINECS 236-607-4|4-(beta-Piperidinoethyl)pyridine|NW5CQ5VPL0|Pyridine, 4-(2-(1-piperidinyl)ethyl)-|NSC 163398|NSC-163398|BRN 0144829|Pyridine, 4-(2-piperidinoethyl)-|UNII-NW5CQ5VPL0|4-(2-(1-Piperidinyl)ethyl)pyridine|DTXSID7065465|5-22-09-00397 (Beilstein Handbook Reference)|PIPERIDINE, 1-(2-(4-PYRIDYL)ETHYL)-|4-[2-(1-piperidinyl)ethyl]pyridine|DTXCID5034220|236-607-4|4-(2-piperidin-1-ylethyl)pyridine|NSC163398|4-(2-PIPERIDINOETHYL) PYRIDINE|4-(2-Piperidinoethyl)pyridine|4-(2-(Piperidyl)ethyl)pyridine|N-[2-(4-pyridyl)ethyl]piperidine|1-(2-(4-pyridinyl)ethyl)piperidine|NCIStruc1_000212|NCIStruc2_000145|PYRIDINE,4-[2-(1-PIPERIDINYL)ETHYL]-|SCHEMBL3994665|CHEMBL1447143|pyridine, 4-(piperidinoethyl)-|ICBUOQBBEUSCAJ-UHFFFAOYSA-N|4-[2-(1-piperidyl)ethyl]pyridine|CCG-38045|NCGC00014454|NCI163398|AKOS006243246|4-(2-(Piperidin-1-yl)ethyl)pyridine|NCGC00014454-02|NCGC00097559-01|NCI60_001238|DB-125614|NS00024346",C1CCN(CC1)CCC2=CC=NC=C2
2-(2-(1-Piperidinyl)ethyl)pyridine,"5452-83-5|2-[2-(1-Piperidinyl)ethyl]pyridine|2-(2-Piperidinoethyl)pyridine|Pyridine, 2-(2-piperidinoethyl)-|EINECS 226-696-8|2-(2-(1-Piperidinyl)ethyl)pyridine|Pyridine, 2-(2-(1-piperidinyl)ethyl)-|NSC 18995|1-(2-(alpha-Pyridyl)ethyl)piperidine|BRN 0145873|VP2KT79M01|Pyridine, 2-[2-(1-piperidinyl)ethyl]-|NSC-18995|UNII-VP2KT79M01|DTXSID9063902|5-22-09-00372 (Beilstein Handbook Reference)|PIPERIDINE, 1-(2-(2-PYRIDYL)ETHYL)-|DTXCID9041738|226-696-8|1-[2-(2-Pyridyl)Ethyl]Piperidine|2-(2-piperidin-1-ylethyl)pyridine|MLS002638640|1-[2-(2-pyridinyl)ethyl]piperidine|2-(2-(Piperidyl)ethyl)pyridine|NSC18995|1-[2-(Pyridin-2-yl)ethyl]piperidine|1-(2-pyridylethyl)piperidine|SCHEMBL3939455|CHEMBL1870588|pyridine, 2-(piperidinoethyl)-|HMS3091F09|ICCB1_000126|AKOS024319566|2-(2-(Piperidin-1-yl)ethyl)pyridine|1-[2-(.alpha.-Pyridyl)ethyl]piperidine|SMR001548111|DB-025565|NS00033115",C1CCN(CC1)CCC2=CC=CC=N2
2-Amino-5-(trifluoromethyl)pyridine,"2-Amino-5-(trifluoromethyl)pyridine|623-444-2|74784-70-6|5-(trifluoromethyl)pyridin-2-amine|2-Amino-5-trifluoromethylpyridine|5-(Trifluoromethyl)-2-pyridinamine|MFCD00042164|EN300-114757|2-PYRIDINAMINE, 5-(TRIFLUOROMETHYL)-|5-trifluoromethyl-pyridin-2-ylamine|2-Amino-5-Trifluoromethyl Pyridine|5-(Trifluoromethyl)-2-pyridinamine; 5-(Trifluoromethyl)pyridine-2ylamine; 5-Trifluoromethyl-2-aminopyridine; (5-Trifluoromethylpyridin-2-yl)amine;|5-(trifluoromethyl)pyridine-2-amine|SCHEMBL177728|5-trifluoromethylpyridin-2-amine|RSGVKIIEIXOMPY-UHFFFAOYSA-|5-trifluoromethyl-2-aminopyridine|DTXSID70352866|BDBM625988|2-amino-5 -trifluoromethylpyridine|2-amino-5-trifluoromethyl-pyridine|BCP11413|5-(trifluoromethyl)-2-aminopyridine|5-trifluoromethyl-pyridine-2-ylamine|BBL011556|CL8872|STL146691|AKOS000265599|AC-2715|CS-W007857|FS-1068|PB24559|SY002646|2-Amino-5-(trifluoromethyl)pyridine, 97%|DB-005178|A1968|A67317|AF-399/32352004|Q27453673|InChI=1/C6H5F3N2/c7-6(8,9)4-1-2-5(10)11-3-4/h1-3H,(H2,10,11)|3B0",C1=CC(=NC=C1C(F)(F)F)N
3-(1H-imidazol-5-yl)pyridine,"3-(1H-imidazol-5-yl)pyridine|610-720-2|943-107-6|3-(1H-Imidazol-4-yl)pyridine|51746-85-1|3-(5-Imidazolyl)pyridine|Pyridine, 3-(1H-imidazol-4-yl)-|4-(3-Pyridyl)imidazole|CHEMBL178516|3-(3H-imidazol-4-yl)-pyridine|5(4)-3'-Pyridyl-glyoxaline|BRN 0003724|4pyridin-3-yl-imidazole|3-(4-imidazolyl)pyridine|4-pyridin-3-yl-imidazole|5-[Pyridin-3-yl]imidazole|4-26-00-00176 (Beilstein Handbook Reference)|JMC514968 Compound 7|SCHEMBL464452|Discontinued See: I351751|YSCH0075|BDBM12357|DTXSID20199682|3-(1H-Imidazol-4-yl)-pyridine|YFOKBFRTGLSZLU-UHFFFAOYSA-N|BCP09804|BBL102223|MFCD01691712|STL556022|AKOS006237191|AKOS015962782|CS-W021752|AC-17591|AC-37171|MS-20400|NS00032330|EN300-102909|US8609708,14|US8609708, 14",C1=CC(=CN=C1)C2=CN=CN2
6-(Trifluoromethyl)pyridin-2-ol,"34486-06-1|6-(trifluoromethyl)pyridin-2-ol|2-hydroxy-6-(trifluoromethyl)pyridine|2-hydroxy-6-trifluoromethylpyridine|2(1H)-PYRIDINONE, 6-(TRIFLUOROMETHYL)-|6-Trifluoromethylpyridin-2-one|6-(trifluoromethyl)-1H-pyridin-2-one|MFCD08061317|6-(TRIFLUOROMETHYL)PYRIDIN-2(1H)-ONE|IN-QDK50-003|81T56GP86W|UNII-81T56GP86W|6-(TRIFLUOROMETHYL)-2(1H)-PYRIDINONE|picoxystrobin TP2|2-hydroxy-6-trifluoromethyl-pyridine|Picoxystrobin metabolite 3|6-trifluoromethyl-2-pyridinol|SCHEMBL875875|6-Trifluoromethyl-pyridin-2-ol|DTXSID80436222|6-(Trifluoromethyl)-2-pyridinone|GDNAEJRMRSWUPD-UHFFFAOYSA-N|BCP25777|6-trifluoromethylpyridin-2(1h)-one|BBL100582|STL554376|AKOS005254850|AKOS015961761|AB31600|AC-5043|AS-5477|SY008553|6-TRIFLUOROMETHYL-1H-PYRIDIN-2-ONE|DB-028107|CS-0002285|NS00010211|EN300-50146|Q27269267|Z1575143795|6-TRIFLUOROMETHYLPYRIDIN-2-ONE                        2-HYDROXY-6-(TRIFLUOROMETHYL)PYRIDINE                        2-HYDROXY-6-TRIFLUOROMETHYLPRIDINE                        6-TRIFLUOROMETHYL-PYRIDINE-",C1=CC(=O)NC(=C1)C(F)(F)F
Dimethyl-pyridin-3-ylmethyl-amine,"2055-21-2|Dimethyl-pyridin-3-ylmethyl-amine|N,N-Dimethyl-1-(pyridin-3-yl)methanamine|N,N-dimethyl-1-pyridin-3-ylmethanamine|3-Pyridinemethanamine, N,N-dimethyl-|dimethyl(pyridin-3-ylmethyl)amine|3-(N,N-Dimethylaminomethyl)pyridine|R9HG5DKS4V|N,N-dimethyl(pyridin-3-yl)methanamine|3-Pyridylmethyldimethylamine|N,N-dimethyl-1-pyridin-3-yl-methanamine|CHEMBL331904|Pyridine, 3-((dimethylamino)methyl)-|UNII-R9HG5DKS4V|3-pyridylmethyl dimethylamine|SCHEMBL3460939|DTXSID70879200|pyridine, 3-(dimethylaminomethyl)-|dimethyl[(pyridin-3-yl)methyl]amine|BDBM50119559|AKOS009071365|SB54125|N,N-DIMETHYL-3-PYRIDYLMETHYLAMINE|DB-066238|EN300-49196|G23187|Z140563088",CN(C)CC1=CN=CC=C1
"Pyrazolo(1,5-a)pyridine","Pyrazolo[1,5-a]pyridine|274-56-6|3-Azaindoline|Pyrazolo(1,5-a)pyridine|Pyrazolo(2,3-a)pyridine|3-Azaindolizine|Pyrazolo[2,3-a]pyridine|DTXSID10181819|2-((4-Bromophenyl)-4-cyano-5-ferrocenylpyrazolo(1,5-a)pyridin-7yl) acetonitrile|2-[(4-Bromophenyl)-4-cyano-5-ferrocenylpyrazolo[1,5-a]pyridin-7yl] acetonitrile|DTXCID00104310|836-855-9|dvubdhrtvylipa-uhfffaoysa-n|MFCD08752622|1,7a-Diazaindene|H-pyrazolo[1,5-a]pyridine|SCHEMBL31391|CHEMBL577543|CS-B0647|AKOS006290545|AB48944|DS-16354|SY007594|EN300-108139|F2199-0104",C1=CC2=CC=NN2C=C1
3-Isobutyl pyridine,"3-Isobutylpyridine|14159-61-6|3-(2-Methylpropyl)pyridine|Pyridine, 3-(2-methylpropyl)-|3-isobutyl pyridine|beta-Isobutylpyridine|.beta.-Isobutylpyridine|Pyridine, 3-isobutyl-|FEMA No. 3371|EINECS 238-003-6|7V72L3X354|DTXSID1065716|3-(2-METHYLPROPYL)PYRIDINE [FHFI]|DTXCID7034595|238-003-6|3-isobutyl-pyridine|UNII-7V72L3X354|3-Isobutylpyridin|beta -isobutylpyridine|3-Isobutylpyridine, 8CI|3-(2-Methylpropyl)-Pyridine|SCHEMBL103883|SCHEMBL22350952|FEMA 3371|CHEBI:173363|MFCD02683082|AKOS025394360|AS-80344|DB-028528|NS00021646|Q27268894",CC(C)CC1=CN=CC=C1
4-(Pyridin-2-yl)aniline,"4-(pyridin-2-yl)aniline|825-285-6|4-(2-Pyridyl)aniline|18471-73-3|4-pyridin-2-ylaniline|2-(p-Aminophenyl)pyridine|4-(2-pyridinyl)phenylamine|MFCD04116305|EN300-218493|Benzenamine, 4-(2-pyridinyl)-|4-Pyridin-2-yl-phenylamine|4-(2-pyridinyl)-aniline|pyridine, 2-p-aminophenyl-|SCHEMBL71031|4-(pyridin-2-yl)benzenamine|2-(4-amino-phenyl)-pyridine|DTXSID50332666|BXYRAPNURYRQSP-UHFFFAOYSA-N|BDBM626106|AKOS012990405|AC-1367|AS-31092|BP-21404|SY019298|DB-022345|P30160|Z1143356106",C1=CC=NC(=C1)C2=CC=C(C=C2)N
"2-(pyridin-4-yl)-1H-1,3-benzodiazole","2-(pyridin-4-yl)-1H-1,3-benzodiazole|678-451-3|2-(4-Pyridyl)benzimidazole|2208-59-5|2-pyridin-4-yl-1H-benzimidazole|2-(pyridin-4-yl)-1H-benzo[d]imidazole|176964-61-7|2-(pyridin-4-yl)-1h-benzimidazole|MFCD00453948|2-(4-pyridyl)-1H-benzimidazole|2H-Benzimidazole,2-(4(1H)-pyridinylidene)-(9CI)|MLS000709114|MLS000736695|SMR000282981|2-(Pyridin-4(1H)-ylidene)-2H-benzo[d]imidazole|2-Benzimidazole|2-Pyridin-4-yl-1H-benzoimidazole|NSC62609|Cambridge id 5231114|NCIOpen2_000009|Oprea1_021863|Oprea1_792619|YSWG076|SCHEMBL695990|2-(4-pyridinyl)-benzimidazole|CHEMBL379376|cid_247634|BDBM55759|DTXSID80289654|Benzimidazole, 2-(4-pyridinyl)-|HMS2691B22|2-(4-Pyridinyl)-1H-benzimidazole|ALBB-017633|NSC-62609|STK727086|1H-Benzimidazole, 2-(4-pyridinyl)-|2-(4-Pyridinyl)-1H-benzimidazole #|AKOS000275319|AS-63158|DA-20879|SY051172|DB-270266|CS-0073067|P1658|EN300-16229|D92142|AE-848/30862035|SR-01000391502|SR-01000391502-1|2H-BENZIMIDAZOLE, 2-(4(1H)-PYRIDINYLIDENE)-|Z50129789|F0191-4540",C1=CC=C2C(=C1)NC(=N2)C3=CC=NC=C3
"1H-Pyrrolo(3,2-b)pyridine","272-49-1|1H-pyrrolo[3,2-b]pyridine|1,4-Diazaindene|1H-Pyrrolo(3,2-b)pyridine|BRN 0109683|DTXSID00181666|5-23-06-00303 (Beilstein Handbook Reference)|DTXCID40104157|674-574-1|4-AZAINDOLE|PYRROLOPYRIDINE|1H-Pyrrolo[3.2-b]pyridine|MFCD00971977|4-Azaindole;4-Azaindole|pyrrolo[3,2-b]pyridine|SCHEMBL12565|CHEMBL5184883|SCHEMBL16662494|SCHEMBL17850816|XWIYUCRMWCHYJR-UHFFFAOYSA-N|ALBB-037846|BCP26719|CS-D1166|AC-088|BBL103666|STL557476|AKOS005256883|FA16127|PB18523|PS-4925|1H-pyrrolo[3,2-b]pyridine, AldrichCPR|HY-20362|SY019307|DB-016054|P2041|EN300-94605|Q27454752|Z1925930568|4JP",C1=CC2=C(C=CN2)N=C1
(5S)-3-hydroxy-1-methyl-5-pyridin-3-ylpyrrolidin-2-one,3-Hydroxycotinine|205246-48-6|(5S)-3-hydroxy-1-methyl-5-pyridin-3-ylpyrrolidin-2-one|SCHEMBL10885139|DTXSID60436881|CHEBI:189719,CN1[C@@H](CC(C1=O)O)C2=CN=CC=C2
"Pyridine-3,5-dicarboxylic acid","Pyridine-3,5-dicarboxylic acid|3,5-Pyridinedicarboxylic acid|499-81-0|DINICOTINIC ACID|5-Carboxynicotinic acid|N5NMH4PZ3D|NSC-6497|CHEBI:46875|NSC 6497|EINECS 207-893-8|AI3-52669|DTXSID10198149|DTXCID90120640|207-893-8|MFCD00006393|NSC6497|Dinicotinic Acid; 3,5-Pyridinedicarboxylate; 5-Carboxynicotinic Acid; NSC 6497;|5-carboxy nicotinic acid|pyridine carboxylate, 6f|UNII-N5NMH4PZ3D|pyridine, 3,5-dicarboxy-|NCIStruc1_000161|NCIStruc2_000049|TimTec1_000362|Oprea1_413127|SCHEMBL51830|Pyridine-3,5-dicarboxylicacid|CHEMBL446761|BDBM26118|NCI6497|HMS1535A10|CCG-37624|NCGC00013071|STK301573|3,5-Pyridinedicarboxylic acid, 98%|AKOS000277471|AC-2844|CS-W002000|FG-0462|HY-W002000|NCGC00013071-02|NCGC00013071-03|NCGC00096195-01|BP-12521|NCI60_017340|SY003098|DB-022121|NS00043069|P0551|EN300-42792|Dinicotinic acid-3,5-pyridinedicarboxylic acid|AB00376196-04|SR-01000640386-1|Q15632703|Z275127642|3,5-Pyridinedicarboxylic acid, Vetec(TM) reagent grade, 98%",C1=C(C=NC=C1C(=O)O)C(=O)O
N-(pyridin-2-yl)benzamide,"N-(pyridin-2-yl)benzamide|870-457-6|4589-12-2|N-pyridin-2-ylbenzamide|Benzamide, N-2-pyridinyl-|N-2-Pyridinylbenzamide|MLS002637606|CHEMBL377136|N-(2-Pyridyl)benzamide|N-pyridin-2-yl-benzamide|NSC2011|MFCD00459601|N-pyridinyl benzamide|pyridine, 2-benzamido-|N-(2-pyridinyl)benzamide|Oprea1_361641|Oprea1_749261|SCHEMBL997866|WP7553LKX7|DTXSID80277374|HMS3091H11|NSC-2011|BDBM50186329|STL481386|AKOS002304130|AKOS003628126|AS-58579|SMR001547133|CS-0242846|D86229|EN300-256050|Z57965551|F0808-0942",C1=CC=C(C=C1)C(=O)NC2=CC=CC=N2
(R)-3-(Pyrrolidin-2-yl)pyridine,"(R)-3-(Pyrrolidin-2-yl)pyridine|7076-23-5|(+)-Nornicotine|(R)-Nornicotine|3-[(2r)-pyrrolidin-2-yl]pyridine|CHEBI:37|CHEMBL264213|MFCD09257346|AC1Q4WWH|l-Nornicotine hydrochloride|AC1L3PE1|d-Nornicotine|EINECS 230-373-7|Pyridine, 3-(2R)-2-pyrrolidinyl-|Pyridine, 3-(2-pyrrolidinyl)-, (R)-|(R)-(+)-Nornicotine|(+)-1'-Demethylnicotine|SureCN7197292|SCHEMBL7197292|3-(2R)-2-Pyrrolidinylpyridine|MYKUKUCHPMASKF-SECBINFHSA-N|(+)-2-(3'-Pyridyl)pyrrolidine|DTXSID501317087|Nicotine, 1'-demethyl-, (+)-|CS3564|AKOS022182819|AS-46643|PD132377|DB-327978|CS-0455096|NS00081005|EN300-2960232|Q27105207",C1C[C@@H](NC1)C2=CN=CC=C2
(R)-3-(Piperidin-2-YL)pyridine,"(R)-3-(PIPERIDIN-2-YL)PYRIDINE|34366-21-7|3-[(2R)-piperidin-2-yl]pyridine|(R)-Anabasine, > 98% ee|CHEMBL1496898|(R)-Anabasine, > 98per cent ee|3-((2R)-2-piperidyl)pyridine|MFCD09257455|Prestwick3_000669|BSPBio_000737|BPBio1_000811|SCHEMBL15740333|CHEBI:92643|3-[(2R)-2-piperidinyl]pyridine|HMS2097E19|TNP00033|BDBM50548712|AKOS024259474|NCGC00016468-02|NCGC00017173-01|NCGC00142590-01|AS-60078|PD045671|1,2,3,4,5,6-hexahydro-2,3'-bipyridine|AB00513882|CS-0357447|F16894|EN300-1696724|BRD-K36638830-001-02-2|Q27164354",C1CCN[C@H](C1)C2=CN=CC=C2
"1,2,4-Triazolo(4,3-a)pyridine-3-thiol","[1,2,4]triazolo[4,3-a]pyridine-3-thiol|6952-68-7|1,2,4-Triazolo[4,3-a]pyridine-3(2H)-thione|T0RLY3OSJ5|(1,2,4)Triazolo(4,3-a)pyridine-3(2H)-thione|[1,2,4]Triazolo[4,3-a]pyridine-3(2H)-thione|S-Triazolo[4,3-a]pyridine-3(2H)-thione|3-Mercaptotriazolo[4,3-a]pyridine|NSC 70716|NSC-70716|1,2,4-Triazolo(4,3-a)pyridine-3-thiol|DTXSID60219772|1,2,4-Triazolo[4,3-a]pyridine-3-thiol|3-MERCAPTOTRIAZOLO(4,3-A)PYRIDINE|S-TRIAZOLO(4,3-A)PYRIDINE-3-THIOL|S-TRIAZOLO(4,3-A)PYRIDINE-3(2H)-THIONE|1,2,4-TRIAZOLO(4,3-A)PYRIDINE-3(2H)-THIONE|(1,2,4)Triazolo(4,3-a)pyridine-3-thiol|DTXCID10142263|640-875-1|2H-[1,2,4]triazolo[4,3-a]pyridine-3-thione|NSC70716|MFCD03783345|MLS002693693|3-mercapto-1,2,4-triazolo[4,3-a]pyridine|3-mercapto-1,2,4-triazolo(4,3-a)pyridine|UNII-T0RLY3OSJ5|NCIOpen2_000579|SCHEMBL253753|CHEMBL1698968|SCHEMBL18126808|HMS1666A19|HMS1763D01|HMS3102L19|ALBB-014409|BBL010253|CCG-54853|STK801524|STL191162|3-Mercaptopyrido[2,1-c]-S-triazole|AKOS000115870|AKOS000266882|3-mercapto-s-triazolo[4,3-a]pyridine|AS-5645|MB02937|SDCCGSBI-0660760.P001|SMR001349672|CS-0085157|1,4-Triazolo[4,3-a]pyridine-3(2H)-thione|EN300-02996|W13405|SR-01000399687|SR-01000399687-1|SR-01000643918-1|Z56767793|F0239-0915|F2113-0216",C1=CC2=NNC(=S)N2C=C1
"1-Pyridin-3-yl-1,4-diazepane","1-pyridin-3-yl-1,4-diazepane|223796-20-1|1-(Pyridin-3-Yl)-1,4-Diazepane|Hexahydro-1-(3-pyridinyl)-1H-1,4-diazepine|1-(3-Pyridyl)homopiperazine; NS 3531|CHEMBL71085|1-(3-Pyridyl)-1,4-diazepane|1H-1,4-Diazepine, hexahydro-1-(3-pyridinyl)-|1-(3-pyridyl)-homopiperazine|SCHEMBL3061045|DTXSID70443006|JBOVXXZNZSULJJ-UHFFFAOYSA-N|1-Pyridin-3-yl-[1,4]diazepane|CS-D1573|BDBM50088438|MFCD06409205|AKOS010813954|SB53932|AS-59349|FP156080|NS3531, 1|EN300-3070201|Q27449937",C1CNCCN(C1)C2=CN=CC=C2
